track_id_src,text_length,all_seg_cnt,total_duration,speech_duration,speech_ratio,nsp06_seg_cnt,nsp06_word_cnt,nsp06_unique_word_cnt
3259178,445,2,60.0,0,0.0,0,0,0
30968641,174,2,60.0,30.0,0.5,1,2,2
541232321,445,2,60.0,0,0.0,0,0,0
440607629,888,2,60.0,0,0.0,0,0,0
420648756,529,2,60.0,30.0,0.5,1,85,22
520282716,222,30,83.2,23.200000000000003,0.27884615384615385,9,18,8
433370832,178,1,60.0,0,0.0,0,0,0
2014112,223,2,60.0,0,0.0,0,0,0
433379158,432,14,60.32,0,0.0,0,0,0
518342507,495,15,60.0,0,0.0,0,0,0
433534164,301,27,60.0,26.0,0.43333333333333335,12,12,2
526427374,60,20,60.0,5.0,0.08333333333333333,2,2,1
541246906,223,2,60.0,0,0.0,0,0,0
427376975,534,2,60.0,0,0.0,0,0,0
423827659,1197,22,82.24000000000001,0,0.0,0,0,0
455410018,255,2,60.0,0,0.0,0,0,0
541232328,1114,27,60.0,22.96,0.38266666666666665,11,28,10
31134661,223,2,60.0,0,0.0,0,0,0
541232336,445,2,60.0,0,0.0,0,0,0
465161080,255,2,60.0,0,0.0,0,0,0
541242099,534,2,60.0,0,0.0,0,0,0
541242108,223,2,60.0,0,0.0,0,0,0
517043561,255,2,60.0,0,0.0,0,0,0
4548115,334,3,79.72,0,0.0,0,0,0
420982877,299,26,60.0,28.0,0.4666666666666667,11,11,1
519090450,268,1,60.0,0,0.0,0,0,0
541232323,888,2,60.0,0,0.0,0,0,0
529444698,445,2,60.0,0,0.0,0,0,0
2059696,443,2,60.0,0,0.0,0,0,0
541242114,443,2,60.0,0,0.0,0,0,0
521596036,223,2,60.0,0,0.0,0,0,0
3770597,0,0,0,0,0,0,0,0
541246897,355,2,60.0,0,0.0,0,0,0
526954575,443,2,60.0,0,0.0,0,0,0
5502535,196,5,59.38,51.38,0.8652745031997305,5,40,33
541242110,888,2,60.0,0,0.0,0,0,0
519965651,272,34,59.8,45.56,0.7618729096989967,34,57,57
446780890,0,0,0,0,0,0,0,0
541242113,255,2,60.0,0,0.0,0,0,0
526954566,390,29,60.0,27.92,0.4653333333333334,14,27,5
541246894,357,28,60.0,28.0,0.4666666666666667,13,26,5
521596079,172,2,60.0,30.0,0.5,1,1,1
448109079,445,2,60.0,0,0.0,0,0,0
541246909,445,2,60.0,0,0.0,0,0,0
4252614,178,1,60.0,0,0.0,0,0,0
526954579,380,27,60.0,24.0,0.4,11,22,2
2251581,0,0,0,0,0,0,0,0
14573950,72,9,60.0,33.0,0.55,5,10,2
423987148,534,2,60.0,0,0.0,0,0,0
427695730,255,2,60.0,0,0.0,0,0,0
421215790,0,0,0,0,0,0,0,0
526427371,0,0,0,0,0,0,0,0
521595968,133,2,60.0,30.0,0.5,1,1,1
431223256,355,2,60.0,0,0.0,0,0,0
499998506,0,0,0,0,0,0,0,0
517730,19,1,20.96,20.96,1.0,1,4,4
444917627,208,25,59.0,50.0,0.847457627118644,25,35,23
473913011,534,2,60.0,0,0.0,0,0,0
547517155,445,2,60.0,0,0.0,0,0,0
2131529,357,6,56.56,53.120000000000005,0.9391796322489392,6,71,57
470574147,355,2,60.0,0,0.0,0,0,0
547517174,49,4,35.86,29.86,0.8326826547685443,4,13,11
31203123,445,2,60.0,0,0.0,0,0,0
3411375,90,15,60.0,0,0.0,0,0,0
547517243,270,2,60.0,30.0,0.5,1,12,12
526954567,445,2,60.0,0,0.0,0,0,0
547517400,1122,27,60.0,24.459999999999994,0.40766666666666657,11,32,4
4163178,446,1,60.0,0,0.0,0,0,0
3878139,534,2,60.0,0,0.0,0,0,0
526954568,445,2,60.0,0,0.0,0,0,0
80372874,0,0,0,0,0,0,0,0
526954574,0,0,0,0,0,0,0,0
422854712,269,40,84.12,28.120000000000005,0.3342843556823586,12,21,16
3261041,0,0,0,0,0,0,0,0
547517413,445,2,60.0,0,0.0,0,0,0
3301665,7,1,14.02,14.02,1.0,1,1,1
437464050,888,2,60.0,0,0.0,0,0,0
529444696,740,2,60.0,0,0.0,0,0,0
3272725,391,11,61.0,44.68,0.7324590163934426,11,92,53
529444672,146,17,84.36,33.8,0.40066382171645326,3,14,13
455046197,888,2,60.0,0,0.0,0,0,0
529444699,178,1,60.0,0,0.0,0,0,0
171318,889,2,60.0,0,0.0,0,0,0
529444685,445,2,60.0,0,0.0,0,0,0
514587609,238,32,61.0,60.0,0.9836065573770492,32,54,34
529444689,136,24,59.92,21.6,0.3604806408544726,10,20,6
526954561,888,2,60.0,0,0.0,0,0,0
3327593,0,0,0,0,0,0,0,0
547517421,445,2,60.0,0,0.0,0,0,0
2131527,173,5,60.0,51.0,0.85,5,39,31
5087444,444,2,60.0,0,0.0,0,0,0
550740795,0,0,0,0,0,0,0,0
449284049,178,6,62.0,8.0,0.12903225806451613,2,8,8
475908112,2,1,14.22,14.22,1.0,1,1,1
421483375,477,6,72.0,42.0,0.5833333333333334,5,91,14
526954572,0,0,0,0,0,0,0,0
2333802,1773,2,60.0,0,0.0,0,0,0
549780837,296,2,60.0,30.0,0.5,1,1,1
30641260,888,2,60.0,0,0.0,0,0,0
4845722,0,0,0,0,0,0,0,0
526427411,0,0,0,0,0,0,0,0
12660807,355,2,60.0,0,0.0,0,0,0
526954586,105,21,84.0,56.0,0.6666666666666666,14,14,1
447213046,497,2,55.519999999999996,25.519999999999996,0.45965417867435154,1,51,6
526954588,443,2,60.0,30.0,0.5,1,26,7
529444691,445,2,60.0,0,0.0,0,0,0
526954578,190,36,84.0,16.0,0.19047619047619047,7,14,4
481761910,672,2,60.0,30.0,0.5,1,111,5
424648340,1197,22,52.239999999999995,0,0.0,0,0,0
526954576,888,2,60.0,0,0.0,0,0,0
550474580,0,0,0,0,0,0,0,0
3411300,392,29,60.0,29.980000000000004,0.49966666666666676,14,28,3
447667337,556,2,60.0,0,0.0,0,0,0
427417922,682,4,56.1,23.699999999999996,0.42245989304812825,3,59,43
4842723,0,0,0,0,0,0,0,0
25462402,305,2,60.0,30.0,0.5,1,1,1
2812521,669,2,60.0,30.0,0.5,1,109,7
508210206,890,25,60.0,29.42,0.49033333333333334,10,10,1
2396425,740,2,60.0,0,0.0,0,0,0
526954569,188,33,84.0,28.0,0.3333333333333333,5,14,4
5553350,0,0,0,0,0,0,0,0
435777347,336,2,60.0,30.0,0.5,1,1,1
520282713,255,2,60.0,0,0.0,0,0,0
30858092,532,3,73.31,0,0.0,0,0,0
4682043,888,2,60.0,0,0.0,0,0,0
526954580,252,6,60.0,50.16,0.836,5,8,8
527180413,0,0,0,0,0,0,0,0
547517233,443,2,60.0,0,0.0,0,0,0
530969791,340,20,60.0,29.92,0.4986666666666667,5,10,4
30860925,445,2,60.0,0,0.0,0,0,0
3305949,0,0,0,0,0,0,0,0
530969794,255,2,60.0,0,0.0,0,0,0
4774978,740,2,60.0,0,0.0,0,0,0
4733555,0,0,0,0,0,0,0,0
434441270,395,23,60.0,16.0,0.26666666666666666,8,19,13
422760084,534,2,60.0,0,0.0,0,0,0
30993252,865,3,87.52,29.54,0.3375228519195613,1,86,5
2048248,0,0,0,0,0,0,0,0
547517238,667,2,60.0,30.0,0.5,1,111,4
31100344,44,2,52.0,0,0.0,0,0,0
521595980,355,2,60.0,0,0.0,0,0,0
3117568,445,2,60.0,0,0.0,0,0,0
547517393,445,2,60.0,0,0.0,0,0,0
482190626,445,2,60.0,0,0.0,0,0,0
3767463,479,3,60.0,12.18,0.20299999999999999,1,14,14
539745041,132,48,84.02,72.97999999999999,0.8686027136396095,48,53,13
532550653,657,20,60.0,27.0,0.45,9,54,48
515195288,255,2,60.0,0,0.0,0,0,0
437225838,233,28,84.0,28.0,0.3333333333333333,7,25,13
521596055,888,2,60.0,0,0.0,0,0,0
518491532,491,2,60.0,30.0,0.5,1,5,2
30392161,158,2,60.0,30.0,0.5,1,3,3
3878132,443,2,60.0,0,0.0,0,0,0
520948193,412,28,60.0,28.72,0.47866666666666663,12,33,9
464593067,0,0,0,0,0,0,0,0
5494574,1204,28,86.0,0,0.0,0,0,0
461104044,869,2,60.0,30.0,0.5,1,88,5
447323773,888,2,60.0,0,0.0,0,0,0
541224951,445,2,60.0,0,0.0,0,0,0
80274582,178,36,83.32,17.120000000000005,0.2054728756601057,8,8,6
502152625,0,0,0,0,0,0,0,0
516798288,162,18,56.0,10.0,0.17857142857142858,4,12,3
541230239,740,2,60.0,0,0.0,0,0,0
502152637,0,0,0,0,0,0,0,0
541232316,162,27,56.0,28.0,0.5,13,26,2
4976288,1421,10,60.0,17.500000000000007,0.2916666666666668,8,16,15
529444677,281,36,81.0,12.0,0.14814814814814814,6,18,4
520282745,255,2,60.0,0,0.0,0,0,0
11780394,449,2,60.0,30.0,0.5,1,1,1
4806746,1173,24,86.47999999999999,0,0.0,0,0,0
4840188,624,13,110.0,0,0.0,0,0,0
520948192,445,2,60.0,0,0.0,0,0,0
529444679,545,2,60.0,30.0,0.5,1,63,13
434087375,355,2,60.0,0,0.0,0,0,0
541224955,230,2,60.0,30.0,0.5,1,4,4
526954585,89,18,70.34,36.96,0.525447824850725,18,19,11
541230245,445,2,60.0,0,0.0,0,0,0
521596074,355,2,60.0,0,0.0,0,0,0
541230258,445,2,60.0,0,0.0,0,0,0
170541,401,5,64.68,34.60000000000001,0.5349412492269636,4,11,11
539745035,741,2,60.0,0,0.0,0,0,0
30696476,258,46,60.5,60.5,1.0,46,53,20
539745039,888,2,60.0,0,0.0,0,0,0
19882610,192,8,60.0,3.0,0.05,1,5,5
30246449,142,28,56.0,28.0,0.5,14,14,2
522346778,333,2,60.0,0,0.0,0,0,0
541232325,445,2,60.0,0,0.0,0,0,0
2251578,0,0,0,0,0,0,0,0
541246891,301,27,56.019999999999996,27.019999999999996,0.482327740092824,13,40,4
31330239,398,30,60.0,26.879999999999995,0.4479999999999999,14,28,5
541224944,0,0,0,0,0,0,0,0
506911709,163,17,60.0,55.0,0.9166666666666666,17,17,17
541224948,445,2,60.0,0,0.0,0,0,0
23281930,1470,42,84.0,0,0.0,0,0,0
527365833,705,36,60.0,27.0,0.45,22,41,22
423877447,0,0,0,0,0,0,0,0
541224961,445,2,60.0,0,0.0,0,0,0
460693178,539,15,58.0,58.0,1.0,15,110,69
541246912,888,2,60.0,0,0.0,0,0,0
80143931,269,9,60.06,59.66000000000001,0.9933399933399935,9,47,33
541232314,445,2,60.0,0,0.0,0,0,0
500619396,0,0,0,0,0,0,0,0
547517160,122,2,37.74,7.740000000000002,0.20508744038155807,1,1,1
526954562,440,25,60.0,26.879999999999995,0.4479999999999999,10,30,4
427200615,86,2,75.0,0,0.0,0,0,0
526954563,355,2,60.0,0,0.0,0,0,0
541246901,445,2,60.0,0,0.0,0,0,0
4941635,679,2,60.0,30.0,0.5,1,110,8
541246911,355,2,60.0,0,0.0,0,0,0
447175596,173,2,60.0,30.0,0.5,1,5,5
526455767,223,2,60.0,0,0.0,0,0,0
435401155,534,2,60.0,0,0.0,0,0,0
31276634,534,2,60.0,0,0.0,0,0,0
521595965,973,28,60.0,27.0,0.45,13,13,1
529444683,445,2,60.0,0,0.0,0,0,0
516798307,443,2,60.0,0,0.0,0,0,0
521595982,122,2,60.0,30.0,0.5,1,1,1
516798316,344,25,60.0,25.0,0.4166666666666667,10,20,4
521595988,445,2,60.0,0,0.0,0,0,0
547517402,445,2,60.0,0,0.0,0,0,0
542760492,0,0,0,0,0,0,0,0
31027352,445,2,60.0,0,0.0,0,0,0
4842579,435,15,60.0,0,0.0,0,0,0
3777473,445,1,60.0,0,0.0,0,0,0
516798340,361,25,60.0,18.0,0.3,9,18,3
541232327,223,2,60.0,0,0.0,0,0,0
516798351,344,25,60.0,24.0,0.4,10,20,4
2578780,0,0,0,0,0,0,0,0
4828645,888,2,60.0,0,0.0,0,0,0
446365164,447,1,60.0,0,0.0,0,0,0
457674095,888,2,60.0,0,0.0,0,0,0
521596037,223,2,60.0,0,0.0,0,0,0
473553352,458,2,60.0,30.0,0.5,1,75,4
533430,888,2,60.0,0,0.0,0,0,0
547517420,445,2,60.0,0,0.0,0,0,0
80262408,534,2,60.0,0,0.0,0,0,0
512579578,334,3,87.0,0,0.0,0,0,0
435777350,740,2,60.0,0,0.0,0,0,0
3483043,136,6,29.76,13.780000000000001,0.4630376344086022,6,24,24
30264860,155,2,60.0,30.0,0.5,1,2,2
521596064,741,2,60.0,0,0.0,0,0,0
547517172,445,2,60.0,0,0.0,0,0,0
516798309,255,2,60.0,0,0.0,0,0,0
516798276,223,2,60.0,0,0.0,0,0,0
517637566,445,2,60.0,0,0.0,0,0,0
541246895,658,2,44.38,14.380000000000003,0.32401982875169,1,107,5
521596086,888,2,60.0,0,0.0,0,0,0
547517405,445,2,60.0,0,0.0,0,0,0
516798321,415,2,60.0,30.0,0.5,1,17,4
530130422,1773,2,65.57,0,0.0,0,0,0
80384354,0,0,0,0,0,0,0,0
527180446,978,2,60.0,0,0.0,0,0,0
516798328,255,2,60.0,0,0.0,0,0,0
516798281,170,34,83.0,27.0,0.3253012048192771,13,26,4
516798338,0,0,0,0,0,0,0,0
31276638,534,2,60.0,0,0.0,0,0,0
516798343,255,2,60.0,0,0.0,0,0,0
523162025,336,20,60.0,10.0,0.16666666666666666,5,10,2
460857318,355,2,60.0,0,0.0,0,0,0
547517414,445,2,60.0,0,0.0,0,0,0
516798344,100,20,54.0,24.0,0.4444444444444444,6,12,2
516798296,255,2,60.0,0,0.0,0,0,0
517637600,151,2,38.96,8.96,0.22997946611909653,1,4,4
437190078,0,0,0,0,0,0,0,0
517637619,150,2,60.0,30.0,0.5,1,1,1
460071557,888,2,60.0,0,0.0,0,0,0
517637655,534,2,60.0,0,0.0,0,0,0
493352697,255,2,60.0,0,0.0,0,0,0
424625869,322,15,52.9,23.6,0.446124763705104,5,18,18
516798319,382,3,84.96000000000001,0,0.0,0,0,0
4844511,432,9,60.0,0,0.0,0,0,0
428550489,211,5,59.92,59.92,1.0,5,43,34
516798347,255,2,60.0,0,0.0,0,0,0
447643460,355,2,60.0,0,0.0,0,0,0
518362346,374,26,60.0,22.0,0.36666666666666664,11,22,3
455046214,888,2,60.0,0,0.0,0,0,0
552688574,123,4,60.0,44.0,0.7333333333333333,4,30,9
539744826,223,2,60.0,0,0.0,0,0,0
516798362,255,2,60.0,0,0.0,0,0,0
547517170,445,2,60.0,0,0.0,0,0,0
516798284,89,10,54.96,21.880000000000006,0.3981077147016013,10,22,17
516798372,217,22,60.0,15.519999999999996,0.2586666666666666,7,14,3
4842733,521,1,60.0,0,0.0,0,0,0
30040163,355,2,60.0,0,0.0,0,0,0
518362380,255,2,60.0,0,0.0,0,0,0
527180420,446,2,60.0,0,0.0,0,0,0
373595,0,0,0,0,0,0,0,0
31086924,534,2,60.0,0,0.0,0,0,0
516798290,147,28,60.0,20.159999999999997,0.33599999999999997,9,18,6
516798297,740,2,60.0,0,0.0,0,0,0
80013377,533,2,60.0,0,0.0,0,0,0
424643536,0,0,0,0,0,0,0,0
516798313,359,28,60.0,26.0,0.43333333333333335,13,26,5
518362386,255,2,60.0,0,0.0,0,0,0
3919389,668,2,60.0,30.0,0.5,1,110,4
518362395,255,2,60.0,0,0.0,0,0,0
537817799,888,2,60.0,0,0.0,0,0,0
518362369,255,2,60.0,0,0.0,0,0,0
424216649,0,0,0,0,0,0,0,0
518362409,33,11,60.0,25.0,0.4166666666666667,5,5,1
21259406,0,0,0,0,0,0,0,0
518362412,255,2,60.0,0,0.0,0,0,0
452776970,255,2,60.0,0,0.0,0,0,0
31236509,306,3,55.92,25.92,0.46351931330472107,2,31,27
516798322,255,2,60.0,0,0.0,0,0,0
551258777,355,2,60.0,0,0.0,0,0,0
518362413,255,2,60.0,0,0.0,0,0,0
517637576,355,2,60.0,0,0.0,0,0,0
427210409,6,2,32.0,0,0.0,0,0,0
521282172,0,0,0,0,0,0,0,0
529444694,156,26,58.0,24.0,0.41379310344827586,11,22,3
517637577,223,2,60.0,0,0.0,0,0,0
518362429,60,12,60.0,35.0,0.5833333333333334,7,14,2
517637587,223,2,60.0,0,0.0,0,0,0
3838298,355,2,60.0,0,0.0,0,0,0
517637588,223,2,60.0,0,0.0,0,0,0
80274593,0,0,0,0,0,0,0,0
516798357,445,2,60.0,0,0.0,0,0,0
516798303,445,2,60.0,0,0.0,0,0,0
516798358,740,2,60.0,0,0.0,0,0,0
30788013,446,2,60.0,0,0.0,0,0,0
517637602,39,13,64.0,29.0,0.453125,6,6,1
516798365,255,2,60.0,0,0.0,0,0,0
421447566,252,4,66.88,66.88,1.0,4,44,35
517637565,141,2,39.92,9.920000000000002,0.24849699398797598,1,3,3
5033381,355,2,60.0,0,0.0,0,0,0
516798314,255,2,60.0,0,0.0,0,0,0
434441261,534,2,60.0,0,0.0,0,0,0
517637634,355,2,60.0,0,0.0,0,0,0
5225300,480,9,60.0,33.0,0.55,5,57,50
517637647,146,2,60.0,30.0,0.5,1,1,1
439786997,432,9,63.0,0,0.0,0,0,0
23548147,445,2,60.0,0,0.0,0,0,0
517637627,740,2,60.0,0,0.0,0,0,0
505101920,185,10,50.5,20.020000000000003,0.3964356435643565,4,4,3
517637639,355,2,60.0,0,0.0,0,0,0
438058817,202,36,80.0,16.0,0.2,8,16,2
517637651,534,2,60.0,0,0.0,0,0,0
2911694,1050,30,60.0,0,0.0,0,0,0
518362354,330,19,60.0,24.0,0.4,4,8,3
11088486,960,30,60.0,0,0.0,0,0,0
1668090,888,2,60.0,0,0.0,0,0,0
517637654,534,2,60.0,0,0.0,0,0,0
427131278,888,2,60.0,0,0.0,0,0,0
518362375,445,2,60.0,0,0.0,0,0,0
520282696,583,16,80.86,22.86,0.28271085827355924,1,44,8
485378396,509,2,33.68,3.6799999999999997,0.10926365795724464,1,1,1
467518918,485,8,60.0,29.02,0.48366666666666663,6,6,4
80372873,6,2,32.0,0,0.0,0,0,0
518362385,255,2,60.0,0,0.0,0,0,0
5017674,0,0,0,0,0,0,0,0
516798298,255,2,60.0,0,0.0,0,0,0
30365191,228,2,60.0,30.0,0.5,1,7,7
518362370,322,6,61.0,15.0,0.2459016393442623,1,13,11
521282171,930,1,60.0,0,0.0,0,0,0
518362416,359,28,60.0,26.0,0.43333333333333335,13,26,5
521595981,223,2,60.0,0,0.0,0,0,0
518362417,358,24,60.0,25.980000000000004,0.43300000000000005,9,11,3
521595978,223,2,60.0,0,0.0,0,0,0
518362426,255,2,60.0,0,0.0,0,0,0
435568832,0,0,0,0,0,0,0,0
521595969,445,2,60.0,0,0.0,0,0,0
1663465,446,1,60.0,0,0.0,0,0,0
518491537,363,24,60.0,18.6,0.31,9,18,4
520282701,255,2,60.0,0,0.0,0,0,0
516798325,180,30,59.36,26.800000000000004,0.4514824797843667,15,30,2
521595996,355,2,60.0,0,0.0,0,0,0
516798329,150,2,60.0,30.0,0.5,1,1,1
520282708,255,2,60.0,0,0.0,0,0,0
520282734,255,2,60.0,0,0.0,0,0,0
520282715,170,31,67.0,6.0,0.08955223880597014,2,4,2
31276652,57,19,59.0,31.0,0.5254237288135594,10,10,1
521596038,888,2,60.0,0,0.0,0,0,0
520282752,740,2,60.0,0,0.0,0,0,0
521596060,443,2,60.0,0,0.0,0,0,0
80278827,255,2,60.0,0,0.0,0,0,0
435641,172,9,60.0,60.0,1.0,9,30,24
520282739,0,0,0,0,0,0,0,0
492856444,0,0,0,0,0,0,0,0
24362137,0,0,0,0,0,0,0,0
30392160,534,2,60.0,0,0.0,0,0,0
2986724,431,2,60.0,30.0,0.5,1,6,2
5496094,223,2,60.0,0,0.0,0,0,0
2808524,1197,22,82.24000000000001,0,0.0,0,0,0
521596065,223,2,60.0,0,0.0,0,0,0
384132,0,0,0,0,0,0,0,0
520282742,255,2,60.0,0,0.0,0,0,0
1668801,888,2,60.0,0,0.0,0,0,0
521282168,487,28,60.0,29.900000000000006,0.4983333333333334,13,22,4
30911906,310,2,41.019999999999996,11.019999999999996,0.2686494392979034,1,6,6
4341813,374,15,60.54,31.239999999999995,0.51602246448629,10,35,26
520282777,354,27,60.0,28.0,0.4666666666666667,12,24,4
521596089,443,2,60.0,0,0.0,0,0,0
463869299,64,2,38.68,7.0,0.1809720785935884,1,6,6
521596000,255,2,60.0,0,0.0,0,0,0
3179143,355,2,60.0,0,0.0,0,0,0
521596048,223,2,60.0,0,0.0,0,0,0
521596072,977,4,60.0,19.559999999999995,0.3259999999999999,2,109,89
31272627,339,9,66.36,8.36,0.12597950572634117,1,17,17
109824,888,2,60.0,0,0.0,0,0,0
427148914,888,2,60.0,0,0.0,0,0,0
521596028,131,2,60.0,30.0,0.5,1,1,1
421509715,128,1,60.0,0,0.0,0,0,0
420505473,355,2,60.0,0,0.0,0,0,0
521596052,223,2,60.0,0,0.0,0,0,0
521595997,443,2,60.0,0,0.0,0,0,0
517043566,255,2,60.0,0,0.0,0,0,0
520282743,255,2,60.0,0,0.0,0,0,0
537817803,356,12,60.0,29.400000000000006,0.4900000000000001,5,10,2
442785032,255,2,60.0,0,0.0,0,0,0
517043558,225,2,60.0,30.0,0.5,1,1,1
526954565,105,21,84.0,56.0,0.6666666666666666,14,14,1
431963983,117,20,86.0,25.400000000000006,0.2953488372093024,6,9,9
17662948,888,2,60.0,0,0.0,0,0,0
521596049,0,0,0,0,0,0,0,0
537817795,0,0,0,0,0,0,0,0
423757678,231,11,60.0,50.0,0.8333333333333334,11,48,24
537817802,1110,2,60.0,0,0.0,0,0,0
427042200,229,2,60.0,30.0,0.5,1,2,2
526954570,410,2,60.0,30.0,0.5,1,15,5
526455769,29,1,7.66,7.66,1.0,1,5,5
523162028,1110,2,60.0,0,0.0,0,0,0
520282768,429,30,60.0,29.92,0.4986666666666667,15,30,7
3777477,0,0,0,0,0,0,0,0
430101605,0,0,0,0,0,0,0,0
521596084,223,2,60.0,0,0.0,0,0,0
520282772,255,2,60.0,0,0.0,0,0,0
510030428,336,42,84.0,0,0.0,0,0,0
517637572,355,2,60.0,0,0.0,0,0,0
10684696,1050,28,60.0,26.0,0.43333333333333335,12,24,3
517637590,223,2,60.0,0,0.0,0,0,0
520282778,255,2,60.0,0,0.0,0,0,0
427290733,0,0,0,0,0,0,0,0
3633894,0,0,0,0,0,0,0,0
3983284,98,12,60.0,47.0,0.7833333333333333,12,12,12
520282773,255,2,60.0,0,0.0,0,0,0
516798293,255,2,60.0,0,0.0,0,0,0
521596003,0,0,0,0,0,0,0,0
516798287,364,29,60.0,28.0,0.4666666666666667,14,28,5
427198557,888,2,60.0,0,0.0,0,0,0
516798310,143,13,56.0,24.0,0.42857142857142855,6,18,3
547311583,0,0,0,0,0,0,0,0
517637594,302,27,60.0,28.0,0.4666666666666667,12,12,1
516798312,443,2,60.0,0,0.0,0,0,0
439242216,0,0,0,0,0,0,0,0
521282170,255,2,60.0,0,0.0,0,0,0
521596008,223,2,60.0,0,0.0,0,0,0
516798339,166,19,60.0,16.080000000000002,0.268,5,17,16
518362421,255,2,60.0,0,0.0,0,0,0
517637607,446,1,60.0,0,0.0,0,0,0
521596054,445,2,60.0,0,0.0,0,0,0
516798326,255,2,60.0,0,0.0,0,0,0
530797779,157,15,60.12,47.42000000000001,0.7887558216899536,15,26,26
521596009,90,30,60.0,4.0,0.06666666666666667,2,2,1
516798330,740,2,60.0,0,0.0,0,0,0
424226747,443,2,60.0,0,0.0,0,0,0
521595974,445,2,60.0,0,0.0,0,0,0
516798355,309,18,60.0,6.0,0.1,3,6,3
521596004,805,3,60.0,19.5,0.325,1,53,28
455046204,0,0,0,0,0,0,0,0
521596050,240,2,32.54,2.539999999999999,0.07805777504609708,1,12,12
521596046,255,2,60.0,0,0.0,0,0,0
521596066,443,2,60.0,0,0.0,0,0,0
516798359,740,2,60.0,0,0.0,0,0,0
422939179,0,0,0,0,0,0,0,0
540753426,731,3,60.0,30.16,0.5026666666666667,2,30,27
470398828,217,16,58.5,52.5,0.8974358974358975,15,36,24
540753433,284,17,72.14,13.14,0.18214582755752703,1,10,10
527587223,67,7,58.120000000000005,26.040000000000006,0.4480385409497592,7,13,13
521596073,355,2,60.0,0,0.0,0,0,0
521596069,444,2,60.0,0,0.0,0,0,0
447566937,224,56,58.0,0,0.0,0,0,0
31366894,452,2,60.0,30.0,0.5,1,76,6
5528908,1836,37,84.24000000000001,0,0.0,0,0,0
521596080,411,2,60.0,30.0,0.5,1,33,31
517637570,443,2,60.0,0,0.0,0,0,0
427290743,888,2,60.0,0,0.0,0,0,0
517637573,223,2,60.0,0,0.0,0,0,0
517637580,223,2,60.0,0,0.0,0,0,0
517637575,669,2,60.0,30.0,0.5,1,112,3
517637581,223,2,60.0,0,0.0,0,0,0
1897567,0,0,0,0,0,0,0,0
517637614,445,2,60.0,0,0.0,0,0,0
517637583,223,2,60.0,0,0.0,0,0,0
490788985,53,2,55.36,21.439999999999998,0.3872832369942196,2,7,7
526954584,741,2,60.0,0,0.0,0,0,0
517637584,255,2,60.0,0,0.0,0,0,0
472031006,355,2,60.0,0,0.0,0,0,0
517637595,223,2,60.0,0,0.0,0,0,0
489801311,298,2,60.0,0,0.0,0,0,0
517637618,534,2,60.0,0,0.0,0,0,0
2828965,1075,2,60.0,30.0,0.5,1,202,5
517637599,0,0,0,0,0,0,0,0
452776993,184,2,60.0,30.0,0.5,1,3,3
30040156,0,0,0,0,0,0,0,0
1944119,178,1,60.0,0,0.0,0,0,0
517637628,255,2,60.0,0,0.0,0,0,0
520282695,255,2,60.0,0,0.0,0,0,0
444080702,741,2,60.0,0,0.0,0,0,0
31466576,534,2,60.0,0,0.0,0,0,0
517637621,119,3,54.5,24.5,0.44954128440366975,2,4,3
517637641,534,2,60.0,0,0.0,0,0,0
545222321,48,16,64.0,36.0,0.5625,9,9,1
427389870,480,15,60.0,0,0.0,0,0,0
456516719,888,2,60.0,0,0.0,0,0,0
517637630,127,2,60.0,30.0,0.5,1,2,2
434441257,0,0,0,0,0,0,0,0
518362337,253,28,60.0,26.0,0.43333333333333335,13,26,6
517637656,223,2,60.0,0,0.0,0,0,0
56640280,720,15,82.0,0,0.0,0,0,0
30550925,525,15,60.0,0,0.0,0,0,0
420652905,227,25,56.0,24.0,0.42857142857142855,11,33,6
518362345,255,2,60.0,0,0.0,0,0,0
517637645,223,2,60.0,0,0.0,0,0,0
3506220,355,2,60.0,0,0.0,0,0,0
434441231,255,2,60.0,0,0.0,0,0,0
511989025,445,2,60.0,0,0.0,0,0,0
517637650,1402,6,59.6,29.6,0.4966442953020134,5,87,36
518362350,219,29,83.0,14.0,0.1686746987951807,7,16,4
474777152,8,2,62.0,0,0.0,0,0,0
518362368,0,0,0,0,0,0,0,0
529444695,107,18,54.24,18.0,0.331858407079646,4,9,6
518362335,255,2,60.0,0,0.0,0,0,0
5341497,1380,2,60.0,0,0.0,0,0,0
63179894,178,1,60.0,0,0.0,0,0,0
520282702,740,2,60.0,0,0.0,0,0,0
529444697,436,29,60.0,24.0,0.4,13,28,5
518362418,166,27,58.400000000000006,28.400000000000006,0.48630136986301375,12,24,6
424656183,888,2,60.0,0,0.0,0,0,0
520282707,740,2,60.0,0,0.0,0,0,0
518362420,255,2,60.0,0,0.0,0,0,0
26477254,888,2,60.0,0,0.0,0,0,0
518362433,741,2,60.0,0,0.0,0,0,0
514006606,290,22,59.879999999999995,48.86,0.8159652638610555,22,65,49
475908152,888,2,60.0,0,0.0,0,0,0
80013378,0,0,0,0,0,0,0,0
449529561,462,42,84.0,0,0.0,0,0,0
530969787,445,2,60.0,0,0.0,0,0,0
520282718,135,27,54.0,26.0,0.48148148148148145,13,26,5
521595995,223,2,60.0,0,0.0,0,0,0
427381894,386,28,60.0,30.0,0.5,13,26,2
518362342,255,2,60.0,0,0.0,0,0,0
520709382,139,15,58.3,34.38,0.5897084048027444,15,29,27
